sample1	sample2	rel	country_pair	region_pair	time_pair	distance	n_ibd	total_ibd
HG02799	HG03024	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	1	13.97987258795365
HG02804	HG02805	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	4	52.7314560874718
HG02804	HG02819	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	1	39.712595630913114
HG02805	HG03270	none	Gambia:Nigeria	Africa:Africa	present-day:present-day	none	1	20.827216001770427
HG02807	HG02839	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	1	10.758618767475014
HG02807	HG02884	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	1	29.05559149723757
HG02808	HG02870	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	1	22.129779057442164
HG02808	HG02884	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	2	30.522816618123393
HG02808	HG03064	none	Gambia:SierraLeone	Africa:Africa	present-day:present-day	none	1	19.46402841854251
HG02808	HG03343	none	Gambia:Nigeria	Africa:Africa	present-day:present-day	none	1	19.46402841854251
HG02808	NA19098	none	Gambia:Nigeria	Africa:Africa	present-day:present-day	none	1	14.975524330138146
HG02811	HG02947	none	Gambia:Nigeria	Africa:Africa	present-day:present-day	none	1	14.979937601472939
HG02811	HG03198	none	Gambia:Nigeria	Africa:Africa	present-day:present-day	none	1	14.975524330138146
HG02811	HG03247	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	1	12.820385333610204
HG02811	HG03578	none	Gambia:SierraLeone	Africa:Africa	present-day:present-day	none	1	14.961956002867906
HG02811	NA19038	none	Gambia:Kenya	Africa:Africa	present-day:present-day	none	1	19.46394348586599
HG02811	NA19107	none	Gambia:Nigeria	Africa:Africa	present-day:present-day	none	1	19.46402841854251
HG02811	NA20274	none	Gambia:USA	Africa:America	present-day:present-day	none	1	14.961956002867906
HG02813	HG02837	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	1	10.026880322957197
HG02813	HG03259	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	1	16.374133408163274
HG02813	HG03311	none	Gambia:Nigeria	Africa:Africa	present-day:present-day	none	1	14.366820476550426
HG02813	HG03388	none	Gambia:SierraLeone	Africa:Africa	present-day:present-day	none	1	19.46402841854251
HG02813	NA20359	none	Gambia:USA	Africa:America	present-day:present-day	none	1	14.635849579272561
HG02814	HG03457	none	Gambia:SierraLeone	Africa:Africa	present-day:present-day	none	1	19.524407714476187
HG02814	NA19223	none	Gambia:Nigeria	Africa:Africa	present-day:present-day	none	1	19.643375815367907
HG02816	HG02888	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	1	10.39536825996322
HG02816	HG03048	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	1	10.155746543083254
HG02817	HG02819	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	1	10.10972020217558
HG02819	HG02881	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	2	31.768665232828283
HG02819	HG03027	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	1	14.534275920634911
HG02820	HG02979	none	Gambia:Nigeria	Africa:Africa	present-day:present-day	none	1	14.635849579272561
HG02820	HG03028	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	1	19.46394348586599
HG02820	NA19099	none	Gambia:Nigeria	Africa:Africa	present-day:present-day	none	1	14.635849579272561
HG02820	NA19175	none	Gambia:Nigeria	Africa:Africa	present-day:present-day	none	1	14.961956002867906
HG02820	NA19239	none	Gambia:Nigeria	Africa:Africa	present-day:present-day	none	1	14.961956002867906
HG02820	NA19394	none	Gambia:Kenya	Africa:Africa	present-day:present-day	none	1	14.635849579272561
HG02820	NA19834	none	Gambia:USA	Africa:America	present-day:present-day	none	1	19.524407714476187
HG02836	HG02837	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	3	43.747719574065925
HG02836	HG03049	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	1	10.616202697153952
HG02837	HG02885	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	2	26.134205056224907
HG02839	HG02983	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	1	10.27123795070652
HG02840	HG02982	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	1	13.763662110326333
HG02852	HG02855	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	1	28.177803272050994
HG02852	HG02860	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	1	12.54028856636782
HG02852	HG02861	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	1	10.362557533088236
HG02852	HG02870	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	1	10.325341
HG02852	HG02884	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	1	13.825756656040483
HG02852	HG02895	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	2	34.99359247849146
HG02852	HG02896	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	4	63.529698901061934
HG02854	NA20289	none	Gambia:USA	Africa:America	present-day:present-day	none	1	14.635849579272561
HG02855	HG02878	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	1	35.69061121681062
HG02855	HG02895	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	1	16.15183048748008
HG02855	HG03247	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	1	11.158649995027957
HG02855	NA20291	none	Gambia:USA	Africa:America	present-day:present-day	none	1	13.18681442388182
HG02860	HG02870	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	1	11.639008433219175
HG02860	HG02887	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	1	22.623547400270503
HG02860	HG02895	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	1	11.889994637038384
HG02860	HG02896	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	1	14.856692302251673
HG02861	HG03048	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	1	10.570271934084992
HG02878	HG02887	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	2	38.93104260235705
HG02878	HG02895	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	12	247.97238898355474
HG02878	HG02896	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	8	191.1724675352458
HG02878	HG03048	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	3	37.112100578760135
HG02879	HG02885	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	1	12.238489322483815
HG02879	HG02887	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	1	13.14313399825906
HG02882	HG02887	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	1	10.427894390838503
HG02882	HG02896	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	1	18.393054815822026
HG02884	HG02885	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	1	16.180040035868892
HG02884	NA19025	none	Gambia:Kenya	Africa:Africa	present-day:present-day	none	1	19.46394348586599
HG02884	NA19328	none	Gambia:Kenya	Africa:Africa	present-day:present-day	none	1	19.643375815367907
HG02885	HG02887	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	1	19.524407714476187
HG02885	HG03028	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	1	14.975524330138146
HG02885	NA19404	none	Gambia:Kenya	Africa:Africa	present-day:present-day	none	1	14.635849579272561
HG02887	HG02922	none	Gambia:Nigeria	Africa:Africa	present-day:present-day	none	1	14.975524330138146
HG02887	HG03246	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	1	11.487285931126038
HG02887	NA19239	none	Gambia:Nigeria	Africa:Africa	present-day:present-day	none	1	14.979937601472939
HG02888	HG03048	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	1	23.83213547432782
HG02891	HG02979	none	Gambia:Nigeria	Africa:Africa	present-day:present-day	none	1	19.46402841854251
HG02891	NA18504	none	Gambia:Nigeria	Africa:Africa	present-day:present-day	none	1	14.878800815367907
HG02891	NA19175	none	Gambia:Nigeria	Africa:Africa	present-day:present-day	none	1	19.94018723570689
HG02891	NA19394	none	Gambia:Kenya	Africa:Africa	present-day:present-day	none	1	14.979937601472939
HG02895	HG02896	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	15	262.5476764855516
HG02895	HG03048	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	1	10.801991943481042
HG02896	HG03048	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	2	28.85332015464256
HG02922	HG02923	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	5	94.9059107374407
HG02922	HG02938	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	10.108438616176102
HG02922	HG02974	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	13.477968068721637
HG02922	HG02981	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	23.617041498591554
HG02922	HG03099	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	14.961956002867906
HG02922	HG03108	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	11.349163290322572
HG02922	HG03109	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	33.63127961774241
HG02922	HG03123	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	12.89300830499468
HG02922	HG03166	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	20.272515526522596
HG02922	HG03198	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	18.22144116811624
HG02922	HG03268	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	11.771466850647752
HG02922	HG03271	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	14.761257644986443
HG02922	HG03291	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	13.205327393120399
HG02922	HG03301	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	13.03469860389464
HG02922	HG03304	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	14.878800815367907
HG02922	HG03343	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	10.58152800000002
HG02922	HG03354	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	11.148733389347363
HG02922	HG03366	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	24.674953957187775
HG02922	HG03367	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	3	39.3167206315274
HG02922	HG03372	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	2	26.637136731784402
HG02922	HG03511	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	11.873268911290323
HG02922	HG03515	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	11.472557000000002
HG02922	HG03517	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	13.196191762354152
HG02922	HG03521	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	11.523723882745045
HG02922	NA19239	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	14.975524330138146
HG02923	HG02947	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	16.016679442325923
HG02923	HG02973	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	16.631044978968802
HG02923	HG02977	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	13.422955594763437
HG02923	HG02981	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	23.00358295221428
HG02923	HG03103	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	2	36.74444664114009
HG02923	HG03105	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	16.413862553784853
HG02923	HG03117	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	15.247727000000001
HG02923	HG03124	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	11.342468813039318
HG02923	HG03133	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	2	23.56546928522429
HG02923	HG03139	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	2	26.68036526773293
HG02923	HG03163	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	25.42537985549577
HG02923	HG03166	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	3	36.72837556223106
HG02923	HG03169	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	12.065178682123866
HG02923	HG03175	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	2	37.12929611510803
HG02923	HG03193	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	14.29499368344974
HG02923	HG03198	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	16.383872961389983
HG02923	HG03265	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	16.90139450133887
HG02923	HG03268	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	20.34794112362485
HG02923	HG03271	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	2	34.868321418541086
HG02923	HG03279	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	13.191790175223687
HG02923	HG03291	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	15.595730864614907
HG02923	HG03298	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	2	46.98572457976415
HG02923	HG03300	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	10.297894555045104
HG02923	HG03311	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	31.652146381112885
HG02923	HG03366	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	24.774659999999997
HG02923	HG03370	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	11.733274930806587
HG02923	HG03517	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	10.46659819491525
HG02923	HG03521	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	13.56079507435345
HG02938	HG02941	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	13.418559524752482
HG02938	HG02946	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	3	48.454954818157965
HG02938	HG02974	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	10.173651342442497
HG02938	HG02977	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	26.71202006309241
HG02938	HG03105	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	4	80.25918013945531
HG02938	HG03123	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	21.21995262406606
HG02938	HG03136	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	12.950347814008978
HG02938	HG03139	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	18.352499
HG02938	HG03157	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	10.436068816373421
HG02938	HG03162	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	16.377196999999995
HG02938	HG03193	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	25.626712605868356
HG02938	HG03271	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	10.065331182286997
HG02938	HG03280	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	12.46422446153846
HG02938	HG03297	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	11.070438447624582
HG02938	HG03351	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	12.39828516421251
HG02938	HG03354	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	3	54.527199464763925
HG02938	HG03366	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	2	31.808929567495994
HG02938	HG03457	none	Nigeria:SierraLeone	Africa:Africa	present-day:present-day	none	1	14.878800815367907
HG02938	HG03499	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	3	54.55657558208955
HG02938	HG03511	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	4	49.42647233000068
HG02941	HG02946	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	10.872379486374527
HG02941	HG02971	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	10.655387905875294
HG02941	HG03108	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	12.445399914285716
HG02941	HG03109	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	11.70983600000001
HG02941	HG03121	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	17.39535621709166
HG02941	HG03136	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	2	24.951158879240584
HG02941	HG03297	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	13.819390193943764
HG02941	HG03369	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	12.383089330877034
HG02941	NA20340	none	Nigeria:USA	Africa:America	present-day:present-day	none	1	19.712461762826607
HG02943	HG02944	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	16.1897471672198
HG02943	HG02947	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	19.46402841854251
HG02943	HG02952	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	17.792702513275614
HG02943	HG02973	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	13.632127999062789
HG02943	HG02974	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	11.47612391971046
HG02943	HG03100	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	13.812718525406638
HG02943	HG03115	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	21.509992665012405
HG02943	HG03117	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	12.996118952274614
HG02943	HG03118	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	2	46.460778700844045
HG02943	HG03121	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	7	254.826741633786
HG02943	HG03136	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	12.13670548616679
HG02943	HG03163	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	26.59759517547242
HG02943	HG03193	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	17.032334409922527
HG02943	HG03198	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	2	22.419971802845296
HG02943	HG03270	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	14.987038250736006
HG02943	HG03271	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	11.122294079206085
HG02943	HG03363	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	15.242939567477634
HG02943	HG03372	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	19.94118221698571
HG02943	HG03518	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	2	33.996327568043895
HG02944	HG02952	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	2	41.60475869181124
HG02944	HG02953	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	10.219321779310349
HG02944	HG03121	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	11.60460979307512
HG02944	HG03123	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	19.43861634953271
HG02944	HG03166	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	13.864187650799671
HG02944	HG03190	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	5	192.5142796665955
HG02944	HG03267	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	11.801485943612974
HG02944	HG03280	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	13.39357875075865
HG02944	HG03297	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	17.690815159950915
HG02944	HG03304	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	17.419714413112118
HG02944	HG03352	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	11.825079132841331
HG02944	HG03366	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	11.585334535596353
HG02944	HG03372	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	11.370949545426157
HG02944	HG03521	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	12.005068207561152
HG02944	NA19184	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	11.837645269518276
HG02944	NA19338	none	Nigeria:Kenya	Africa:Africa	present-day:present-day	none	1	14.878800815367907
HG02944	NA19397	none	Nigeria:Kenya	Africa:Africa	present-day:present-day	none	1	14.979937601472939
HG02946	HG03105	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	11.739549400425972
HG02946	HG03108	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	12.79966184721472
HG02946	HG03139	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	10.58723932580471
HG02946	HG03166	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	2	40.71366157509016
HG02946	HG03189	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	12.732466698795193
HG02946	HG03279	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	20.091923131888528
HG02946	HG03300	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	3	43.339697541570374
HG02946	HG03304	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	10.234139651889393
HG02946	HG03342	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	12.640828120481927
HG02946	HG03366	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	3	63.925634036388
HG02946	HG03517	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	24.22166249282933
HG02946	HG03521	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	10.095268801385686
HG02947	HG02970	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	10.973886995408918
HG02947	HG02977	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	2	21.570603168735502
HG02947	HG03298	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	24.246594284114593
HG02947	HG03304	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	10.778412575638498
HG02947	HG03311	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	11.56442720052354
HG02947	HG03342	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	11.782998214206742
HG02947	HG03343	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	19.28903867408006
HG02947	HG03369	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	12.067376654557123
HG02947	HG03515	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	20.77856452633356
HG02947	HG03521	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	15.406920415887399
HG02947	HG03563	none	Nigeria:SierraLeone	Africa:Africa	present-day:present-day	none	1	19.522553295113127
HG02947	NA19107	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	14.975524330138146
HG02952	HG02974	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	11.509767266840818
HG02952	HG02981	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	29.25621925357744
HG02952	HG03099	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	11.83391125170067
HG02952	HG03118	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	14.121170000715793
HG02952	HG03120	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	23.869171930069925
HG02952	HG03121	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	11.148147999999992
HG02952	HG03124	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	13.669276000000025
HG02952	HG03175	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	20.821955000000003
HG02952	HG03190	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	14.74187552652262
HG02952	HG03193	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	12.711006262452628
HG02952	HG03267	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	10.861633402223333
HG02952	HG03301	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	15.92208424761131
HG02952	HG03511	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	2	26.302358682080936
HG02952	HG03514	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	10.229144995150339
HG02952	HG03518	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	2	26.048600161626368
HG02953	HG02973	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	16.618537249683634
HG02953	HG03103	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	19.472376999999994
HG02953	HG03136	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	14.080055299237113
HG02953	HG03159	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	10.05819090712157
HG02953	HG03163	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	12.043808239265132
HG02953	HG03168	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	10.60209472787173
HG02953	HG03169	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	19.94018723570689
HG02953	HG03190	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	2	33.13828486622049
HG02953	HG03270	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	10.121850493171387
HG02953	HG03511	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	13.076894679553902
HG02953	NA19107	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	19.524407714476187
HG02968	HG02971	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	13.98208770929162
HG02968	HG02981	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	33.56435639423077
HG02968	HG03139	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	28.73793734686018
HG02968	HG03279	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	16.87968554115136
HG02968	HG03280	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	11.753235509803929
HG02968	HG03354	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	22.613109680271236
HG02968	HG03363	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	15.382541779369618
HG02968	HG03367	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	22.863320978654514
HG02968	HG03372	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	10.172768894357745
HG02970	HG02973	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	13.265295658144453
HG02970	HG02977	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	10.727439336375483
HG02970	HG03109	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	10.849125709473686
HG02970	HG03166	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	13.445797691729325
HG02970	HG03267	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	2	26.12974129443819
HG02970	HG03268	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	11.045186973705015
HG02970	HG03300	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	3	52.97183851715676
HG02970	HG03301	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	13.318050749595258
HG02970	HG03304	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	10.477490773558884
HG02970	HG03311	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	2	23.82261465241379
